,ticker,Begin Date,End Date,ARY_start,ARY_end,ARY_count,ARY_exp_count,MRY_start,MRY_end,MRY_count,MRY_exp_count,ARQ_start,ARQ_end,ARQ_count,ARQ_exp_count,MRQ_start,MRQ_end,MRQ_count,MRQ_exp_count,ART_start,ART_end,ART_count,ART_exp_count,MRT_start,MRT_end,MRT_count,MRT_exp_count,1998_Missing,1999_Missing,2000_Missing,2001_Missing,2002_Missing,2003_Missing,2004_Missing,2005_Missing,2006Missing,2007_Missing,2008_Missing,2009_Missing,2011_Missing,2012_Missing,2013_Missing,2014_Missing,2015_Missing,2016_Missing,2017_Missing,2018_Missing,2019_Missing,2020_Missing,2006_Missing,2010_Missing
606,LW,2013-06-30,2020-12-31,2015-12-31,2020-12-31,9.0,,2013-12-31,2020-12-31,8.0,,2015-06-30,2020-12-31,22.0,,2014-06-30,2020-12-31,23.0,,2015-06-30,2020-12-31,22.0,,2013-06-30,2020-12-31,24.0,,,,,,,,,,,,,,,,_Q3_Q4,_Q3_Q4,_Q3,,,,,,,
607,LXK,1998-03-31,2016-09-30,1998-12-31,2015-12-31,18.0,,1998-12-31,2015-12-31,18.0,,1998-03-31,2016-09-30,75.0,,1998-03-31,2016-09-30,75.0,,1998-03-31,2016-09-30,75.0,,1998-03-31,2016-09-30,75.0,,,,,,,,,,,,,,,,,,,_FY_Q4,,,,,,
608,LYB,2007-12-31,2020-12-31,2009-12-31,2020-12-31,15.0,,2007-12-31,2020-12-31,13.0,,2009-12-31,2020-12-31,47.0,,2008-12-31,2020-12-31,44.0,,2009-12-31,2020-12-31,47.0,,2007-12-31,2020-12-31,45.0,,,,,,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,_FY_Q2
609,LYV,2002-12-31,2020-12-31,2004-12-31,2020-12-31,21.0,,2002-12-31,2020-12-31,19.0,,2004-12-31,2020-12-31,66.0,,2003-12-31,2020-12-31,66.0,,2004-12-31,2020-12-31,66.0,,2002-12-31,2020-12-31,67.0,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,
610,M,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
611,MA,2000-12-31,2020-12-31,2002-12-31,2020-12-31,19.0,,2000-12-31,2020-12-31,21.0,,2002-06-30,2020-12-31,75.0,,2001-06-30,2020-12-31,79.0,,2002-06-30,2020-12-31,75.0,,2000-12-31,2020-12-31,80.0,,,,_Q2_Q3,,,,,,,,,,,,,,,,,,,,,
612,MAA,1998-03-31,2020-12-31,1998-12-31,2020-12-31,25.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
613,MAC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
614,MAR,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,96.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,96.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
615,MAS,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
616,MAT,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
617,MAY1,1998-03-31,2005-06-30,1998-12-31,2004-12-31,8.0,,1998-12-31,2004-12-31,7.0,,1998-03-31,2005-06-30,31.0,,1998-03-31,2005-06-30,30.0,,1998-03-31,2005-06-30,31.0,,1998-03-31,2005-06-30,30.0,,,,,,,,,_FY_Q3_Q4,,,,,,,,,,,,,,,,
618,MBI,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
619,MCD,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
620,MCHP,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
621,MCIC,1998-03-31,1998-06-30,,,0.0,,,,0.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,_FY_Q3_Q4,,,,,,,,,,,,,,,,,,,,,,,
622,MCK,1998-03-31,2020-12-31,1998-12-31,2020-12-31,25.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
623,MCO,1998-12-31,2020-12-31,2000-12-31,2020-12-31,21.0,,1998-12-31,2020-12-31,23.0,,2000-09-30,2020-12-31,82.0,,1999-09-30,2020-12-31,86.0,,2000-09-30,2020-12-31,82.0,,1998-12-31,2020-12-31,87.0,,_Q2_Q3,_Q2,,,,,,,,,,,,,,,,,,,,,,
624,MDLZ,1998-12-31,2020-12-31,2000-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,23.0,,2000-12-31,2020-12-31,83.0,,1999-12-31,2020-12-31,85.0,,2000-12-31,2020-12-31,83.0,,1998-12-31,2020-12-31,86.0,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,,,,,,
625,MDP,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
626,MDRIQ,1998-03-31,2020-03-31,1998-12-31,2019-12-31,23.0,,1998-12-31,2019-12-31,22.0,,1998-03-31,2020-03-31,90.0,,1998-03-31,2020-03-31,89.0,,1998-03-31,2020-03-31,90.0,,1998-03-31,2020-03-31,89.0,,,,,,,,,,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,
627,MDT,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
628,MEA1,1998-03-31,2001-09-30,1998-12-31,2000-12-31,3.0,,1998-12-31,2000-12-31,3.0,,1998-03-31,2001-09-30,17.0,,1998-03-31,2001-09-30,15.0,,1998-03-31,2001-09-30,17.0,,1998-03-31,2001-09-30,15.0,,,,,_FY_Q4,,,,,,,,,,,,,,,,,,,,
629,MEDI,1998-03-31,2007-03-31,1998-12-31,2006-12-31,9.0,,1998-12-31,2006-12-31,9.0,,1998-03-31,2007-03-31,37.0,,1998-03-31,2007-03-31,37.0,,1998-03-31,2007-03-31,37.0,,1998-03-31,2007-03-31,37.0,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,
630,MEE,1998-03-31,2011-03-31,1998-12-31,2010-12-31,14.0,,1998-12-31,2010-12-31,13.0,,1998-03-31,2011-03-31,54.0,,1998-03-31,2011-03-31,53.0,,1998-03-31,2011-03-31,53.0,,1998-03-31,2011-03-31,52.0,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,
631,MEL,1998-03-31,2007-03-31,1998-12-31,2006-12-31,9.0,,1998-12-31,2006-12-31,9.0,,1998-03-31,2007-03-31,37.0,,1998-03-31,2007-03-31,37.0,,1998-03-31,2007-03-31,37.0,,1998-03-31,2007-03-31,37.0,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,
632,MER,1998-03-31,2008-09-30,1998-12-31,2007-12-31,10.0,,1998-12-31,2007-12-31,10.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,43.0,,,,,,,,,,,,_FY_Q4,,,,,,,,,,,,,
633,MERQ,1998-03-31,2005-12-31,1998-12-31,2005-12-31,8.0,,1998-12-31,2005-12-31,8.0,,1998-03-31,2005-12-31,31.0,,1998-03-31,2005-12-31,30.0,,1998-03-31,2005-12-31,31.0,,1998-03-31,2005-12-31,30.0,,,,,,,,,_Q2_Q3,,,,,,,,,,,,,,,,
634,MET,1998-12-31,2020-12-31,1999-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,23.0,,1999-12-31,2020-12-31,85.0,,1998-12-31,2020-12-31,89.0,,1999-12-31,2020-12-31,85.0,,1998-12-31,2020-12-31,89.0,,_Q2_Q3,,,,,,,,,,,,,,,,,,,,,,,
635,MFE,1998-03-31,2010-12-31,1998-12-31,2010-12-31,11.0,,1998-12-31,2010-12-31,13.0,,1998-03-31,2010-12-31,48.0,,1998-03-31,2010-12-31,52.0,,1998-03-31,2010-12-31,48.0,,1998-03-31,2010-12-31,52.0,,,,,,,,,,,,,,,,,,,,,,,,,
636,MGM,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
637,MHK,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
638,MHS,2000-12-31,2011-12-31,2002-12-31,2011-12-31,14.0,,2000-12-31,2011-12-31,12.0,,2002-12-31,2011-12-31,40.0,,2001-12-31,2011-12-31,40.0,,2002-12-31,2011-12-31,40.0,,2000-12-31,2011-12-31,41.0,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,,,,
639,MI,1998-03-31,2011-03-31,1998-12-31,2010-12-31,14.0,,1998-12-31,2010-12-31,13.0,,1998-03-31,2011-03-31,54.0,,1998-03-31,2011-03-31,53.0,,1998-03-31,2011-03-31,54.0,,1998-03-31,2011-03-31,53.0,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,
640,MII1,1998-03-31,1999-03-31,1998-12-31,1998-12-31,1.0,,1998-12-31,1998-12-31,1.0,,1998-03-31,1999-03-31,5.0,,1998-03-31,1999-03-31,5.0,,1998-03-31,1999-03-31,5.0,,1998-03-31,1999-03-31,5.0,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,,,,,,,
641,MIL1,1998-03-31,2010-03-31,1998-12-31,2009-12-31,12.0,,1998-12-31,2009-12-31,12.0,,1998-03-31,2010-03-31,49.0,,1998-03-31,2010-03-31,49.0,,1998-03-31,2010-03-31,49.0,,1998-03-31,2010-03-31,49.0,,,,,,,,,,,,,,,,,,,,,,,,,_FY_Q2_Q3_Q4
642,MIR1,1998-03-31,2000-03-31,1998-12-31,1999-12-31,2.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,,,,,,
643,MJN,2005-12-31,2017-03-31,2007-12-31,2016-12-31,10.0,,2005-12-31,2016-12-31,12.0,,2007-12-31,2017-03-31,35.0,,2006-12-31,2017-03-31,39.0,,2007-12-31,2017-03-31,35.0,,2005-12-31,2017-03-31,40.0,,,,,,,,,_Q2_Q3,,_Q2_Q3,,,,,,,,,_FY_Q2_Q3_Q4,,,,_Q2_Q3,
644,MKC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
645,MKG,1998-03-31,2000-12-31,1998-12-31,2000-12-31,3.0,,1998-12-31,2000-12-31,3.0,,1998-03-31,2000-06-30,10.0,,1998-03-31,2000-06-30,10.0,,1998-03-31,2000-06-30,10.0,,1998-03-31,2000-06-30,10.0,,,,_Q3_Q4,,,,,,,,,,,,,,,,,,,,,
646,MKTX,2002-12-31,2020-12-31,2004-12-31,2020-12-31,18.0,,2002-12-31,2020-12-31,19.0,,2004-09-30,2020-12-31,68.0,,2003-12-31,2020-12-31,69.0,,2004-09-30,2020-12-31,68.0,,2002-12-31,2020-12-31,70.0,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,,
647,MLM,1998-03-31,2020-12-31,1998-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
648,MMC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
649,MMI1,2007-12-31,2012-03-31,2009-12-31,2011-12-31,7.0,,2007-12-31,2011-12-31,5.0,,2009-12-31,2012-03-31,11.0,,2008-12-31,2012-03-31,11.0,,2009-12-31,2012-03-31,11.0,,2007-12-31,2012-03-31,12.0,,,,,,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,_FY_Q2_Q3_Q4,,,,,,,,,,
650,MMM,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
651,MNKKQ,2010-09-30,2020-12-31,2012-12-31,2020-12-31,14.0,,2010-12-31,2020-12-31,11.0,,2012-09-30,2020-12-31,37.0,,2011-09-30,2020-12-31,36.0,,2012-09-30,2020-12-31,37.0,,2010-09-30,2020-12-31,37.0,,,,,,,,,,,,,,_Q2_Q4,,,,,,,,,,,_Q2_Q4
652,MNR1,1998-03-31,1998-12-31,1998-12-31,1998-12-31,1.0,,1998-12-31,1998-12-31,1.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,_Q3_Q4,,,,,,,,,,,,,,,,,,,,,,,
653,MNST,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
654,MO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
655,MOB,1998-03-31,1999-09-30,1998-12-31,1998-12-31,1.0,,1998-12-31,1998-12-31,1.0,,1998-03-31,1999-09-30,7.0,,1998-03-31,1999-09-30,7.0,,1998-03-31,1999-09-30,7.0,,1998-03-31,1999-09-30,7.0,,,_FY_Q4,,,,,,,,,,,,,,,,,,,,,,
656,MOLX,1998-03-31,2013-12-31,1998-12-31,2013-12-31,16.0,,1998-12-31,2013-12-31,16.0,,1998-03-31,2013-09-30,65.0,,1998-03-31,2013-09-30,63.0,,1998-03-31,2013-09-30,65.0,,1998-03-31,2013-09-30,63.0,,,,,,,,,,,,,,,,_Q4,,,,,,,,,
657,MON2,1998-12-31,2018-03-31,1999-12-31,2017-12-31,19.0,,1998-12-31,2017-12-31,19.0,,1999-12-31,2018-03-31,74.0,,1998-12-31,2018-03-31,76.0,,1999-12-31,2018-03-31,74.0,,1998-12-31,2018-03-31,76.0,,_Q2_Q3,_Q2,,,,_FY,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,
658,MOS,1998-03-31,2020-12-31,1998-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,,,,,,,,,,,,,,,,,,,,,,,,
659,MPC,2007-12-31,2020-12-31,2009-12-31,2020-12-31,12.0,,2007-12-31,2020-12-31,14.0,,2009-12-31,2020-12-31,44.0,,2008-12-31,2020-12-31,46.0,,2009-12-31,2020-12-31,44.0,,2007-12-31,2020-12-31,47.0,,,,,,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,
660,MPWR,2001-12-31,2020-12-31,2004-12-31,2020-12-31,18.0,,2001-12-31,2020-12-31,20.0,,2004-09-30,2020-12-31,68.0,,2002-12-31,2020-12-31,70.0,,2004-09-30,2020-12-31,68.0,,2001-12-31,2020-12-31,71.0,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,,
661,MRK,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
662,MRNA,2016-12-31,2020-12-31,2018-12-31,2020-12-31,3.0,,2016-12-31,2020-12-31,5.0,,2018-09-30,2020-12-31,10.0,,2016-12-31,2020-12-31,14.0,,2018-09-30,2020-12-31,10.0,,2016-12-31,2020-12-31,14.0,,,,,,,,,,,,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,
663,MRO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
664,MS,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,93.0,,,,,,,,,,,,,,,,,,,,,,,,,
665,MSCI,2004-12-31,2020-12-31,2006-12-31,2020-12-31,15.0,,2004-12-31,2020-12-31,17.0,,2006-12-31,2020-12-31,54.0,,2005-12-31,2020-12-31,58.0,,2006-12-31,2020-12-31,54.0,,2004-12-31,2020-12-31,59.0,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,_Q2_Q3,
666,MSFT,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
667,MSI,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
668,MST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,MTB,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
670,MTCH,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
671,MTD,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
672,MTG,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
673,MTL1,1998-03-31,1999-06-30,1998-12-31,1998-12-31,1.0,,1998-12-31,1998-12-31,1.0,,1998-03-31,1999-06-30,6.0,,1998-03-31,1999-06-30,6.0,,1998-03-31,1999-06-30,6.0,,1998-03-31,1999-06-30,6.0,,,_FY_Q3_Q4,,,,,,,,,,,,,,,,,,,,,,
674,MTLQQ,1998-03-31,2009-03-31,1998-12-31,2008-12-31,11.0,,1998-12-31,2008-12-31,11.0,,1998-03-31,2009-03-31,45.0,,1998-03-31,2009-03-31,45.0,,1998-03-31,2009-03-31,45.0,,1998-03-31,2009-03-31,45.0,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,
675,MTW,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
676,MU,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
677,MUR,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
678,MWI,1998-09-30,2003-12-31,1999-12-31,2003-12-31,5.0,,1998-12-31,2003-12-31,6.0,,1999-09-30,2003-12-31,18.0,,1998-09-30,2003-12-31,22.0,,1999-09-30,2003-12-31,18.0,,1998-09-30,2003-12-31,22.0,,_Q2,,,,,,,,,,,,,,,,,,,,,,,
679,MWV,1998-03-31,2015-03-31,1998-12-31,2014-12-31,19.0,,1998-12-31,2014-12-31,17.0,,1998-03-31,2015-03-31,74.0,,1998-03-31,2015-03-31,69.0,,1998-03-31,2015-03-31,74.0,,1998-03-31,2015-03-31,69.0,,,,,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,
680,MWW,1998-03-31,2016-09-30,1998-12-31,2015-12-31,18.0,,1998-12-31,2015-12-31,18.0,,1998-03-31,2016-09-30,79.0,,1998-03-31,2016-09-30,75.0,,1998-03-31,2016-09-30,79.0,,1998-03-31,2016-09-30,75.0,,,,,,,,,,,,,,,,,,,_FY_Q4,,,,,,
681,MXIM,1998-03-31,2020-12-31,1998-12-31,2020-12-31,21.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,85.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,85.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
682,MYG1,1998-03-31,2005-12-31,1998-12-31,2005-12-31,8.0,,1998-12-31,2005-12-31,8.0,,1998-06-30,2005-12-31,31.0,,1998-03-31,2005-12-31,32.0,,1998-06-30,2005-12-31,31.0,,1998-03-31,2005-12-31,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
683,MZIAQ,1998-03-31,2008-09-30,1998-12-31,2007-12-31,10.0,,1998-12-31,2007-12-31,10.0,,1998-03-31,2008-09-30,44.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,44.0,,1998-03-31,2008-09-30,43.0,,,,,,,,,,,,_FY_Q4,,,,,,,,,,,,,
684,NAV,2003-09-30,2020-12-31,2005-12-31,2020-12-31,15.0,,2003-12-31,2020-12-31,18.0,,2005-09-30,2020-12-31,54.0,,2004-09-30,2020-12-31,60.0,,2005-09-30,2020-12-31,54.0,,2003-09-30,2020-12-31,61.0,,,,,,,_Q2_Q4,_Q2_Q4,_Q2_Q4,,,,,,,,,,,,,,,_Q2,
685,NAVI,2010-12-31,2020-12-31,2012-12-31,2020-12-31,13.0,,2010-12-31,2020-12-31,11.0,,2012-12-31,2020-12-31,34.0,,2011-12-31,2020-12-31,34.0,,2012-12-31,2020-12-31,34.0,,2010-12-31,2020-12-31,35.0,,,,,,,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,_Q2_Q3
686,NBL,1998-03-31,2020-06-30,1998-12-31,2019-12-31,23.0,,1998-12-31,2019-12-31,22.0,,1998-03-31,2020-06-30,91.0,,1998-03-31,2020-06-30,90.0,,1998-03-31,2020-06-30,91.0,,1998-03-31,2020-06-30,90.0,,,,,,,,,,,,,,,,,,,,,,,_FY_Q3_Q4,,
687,NBR,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
